TweetTime,Tweet,Location,FollowersCount,FriendsCount,ListedCount,FavouritesCount,StatusesCount,UserCreatedAt,Lang
Wed Sep 17 22:49:18 +0000 2014,b'#scotland will reject independence but only just says biggest poll so far  http://t.co/WSPMPg3vUu #YouGov',"San Fernando Valley, Calif",1945,1382,327,0,453839,Sun Apr 10 15:57:28 +0000 2011,en
Wed Sep 17 22:49:17 +0000 2014,"b""I'm for political cleansing in #Scotland. Labor followers move up there. Conservatives move south. Everyone else gets put in refugee camps.""","Hell's Kitchen, Paris, Beirut",584,159,12,230,5029,Sun Aug 03 03:27:31 +0000 2008,en
Wed Sep 17 22:49:11 +0000 2014,"b""If #Scotland goes, #Wales is going to be like the one person left at a rubbish party who can't leave cos they feel too sorry for the host.""","Western Spiral Arm, Milky Way",204,661,7,19196,8917,Sun Nov 20 17:05:17 +0000 2011,en
Wed Sep 17 22:49:10 +0000 2014,b'Live George Square Now: http://t.co/F1fomfSZR9 #glasgow #scotland #voteyes @chunkymark  @NickyAACampbell   @JohannLamont',,392,468,3,1740,3415,Sun Sep 14 14:01:50 +0000 2014,en
Wed Sep 17 22:49:09 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'","Scotland, United Kingdom",882,1660,43,6640,32174,Sat Sep 25 21:27:51 +0000 2010,en
Wed Sep 17 22:49:09 +0000 2014,b'RT @WebsterGTarpley: #CIA #MI6 push #ministates #microstates #rumpstates #failedstates #secession #partition #subdivision #balkanization #S\\u2026',USA ,854,278,167,129253,144029,Fri Mar 04 21:57:39 +0000 2011,en
Wed Sep 17 22:49:08 +0000 2014,b'Carmichael #Shetland may reconsider its place in #Scotland after #yes vote http://t.co/5JAa0c9Xpd #indyref #Scotland #p2 #tcot #independence',"global citizen, for public control",772,2089,115,28667,33639,Mon Aug 16 03:06:29 +0000 2010,en
Wed Sep 17 22:49:01 +0000 2014,b'##VoteNo #scottishindependence #indyref #BetterTogether #ScotlandDecides #Scotland #DontBelieveTheSNPLies http://t.co/lZUfRhRJbv',,205,879,6,9095,5947,Sat Jan 14 17:23:09 +0000 2012,en
Wed Sep 17 22:48:58 +0000 2014,b'RT @chiara_amt: Rt@marcobardazzi Bella e con il senso della Storia la prima pagina di domani del @Telegraph http://t.co/lD12ZIvOPK #Scotlan\\u2026',,790,2127,39,83728,32906,Sun Feb 14 17:59:11 +0000 2010,it
Wed Sep 17 22:48:58 +0000 2014,b'RT @RebeccaLock22: I really hope #Scotland makes the right choice.... Vote No... I think it will be hugely sad to part our ways #UnitedKing\\u2026',London,1620,1149,33,8039,38292,Sat Apr 24 17:47:02 +0000 2010,es
Wed Sep 17 22:48:55 +0000 2014,"b""RT @Sara__Firth: 'And I'll be in #Scotland afore ye;'.... Crowd in #Glasgow roars along to\\nBonnie Banks O' Loch Lomond #Indyref http://t.co\\u2026""",Sinister Fringes North Kildare,4689,4089,79,67960,95674,Wed Aug 28 09:23:09 +0000 2013,en
Wed Sep 17 22:48:53 +0000 2014,b'#yesscotland #indyref #scotland #voteyes #yesbecause @AlexSalmond http://t.co/lzVvpAZG3L',,956,1783,5,274,3576,Thu Apr 24 21:08:58 +0000 2014,en
Wed Sep 17 22:48:51 +0000 2014,b'I really hope #Scotland makes the right choice.... Vote No... I think it will be hugely sad to part our ways #UnitedKingdom \\U0001f1ec\\U0001f1e7',London,6678,866,157,46057,31921,Sun Jul 05 19:54:33 +0000 2009,en
Wed Sep 17 22:48:47 +0000 2014,b'#Scotland faces \\u2018decade of economic decline\\u2019 if it votes yes: The City has issued its final plea to Scottish voters\\u2026 http://t.co/N1P35j4qlF',Sumedang,3376,3471,483,10,440776,Mon May 05 07:15:12 +0000 2014,en
Wed Sep 17 22:48:43 +0000 2014,"b'RT @Juanama88975326: ""@abuzki2: ""@Lairdship: Ohhh so perfect photograph of the Crinan Canal in Argyll #Scotland #photography http://t.co/oL\\u2026'","Phoenix, Arizona",1267,2711,128,5121,14436,Fri Nov 30 18:39:25 +0000 2007,en
Wed Sep 17 22:48:43 +0000 2014,b'@guardiannews #Why the media not reporting if #Scotland leaves they have to reapply the #European Union',london,2511,157,0,5,420,Fri Sep 27 02:28:22 +0000 2013,en-gb
Wed Sep 17 22:48:38 +0000 2014,b'RT @Socialism2014: Time to rise! #Scotland #socialism #EndAusterity build a mass working class resistance @cwiscot #JoinTheSocialists http:\\u2026',"Lagos,Ogun Nigeria.07033697259",1979,2252,15,109,11827,Mon Oct 05 20:20:51 +0000 2009,en
Wed Sep 17 22:48:32 +0000 2014,b'Curious to know whether #Scotland chooses wisely... #ScotlandDecides #indyref #ScottishIndependence',London,160,114,6,817,2488,Sat Oct 01 10:56:19 +0000 2011,en
Wed Sep 17 22:48:29 +0000 2014,b'Should I stay or should I go now... if I say there will be trouble.. if I go there will be double... quite a fitting song #scotland',Leeds ,157,866,3,58,9291,Wed Aug 24 13:54:06 +0000 2011,en
Wed Sep 17 22:48:26 +0000 2014,b'#yesscotland #indyref #scotland #voteyes #yesbecause @AlexSalmond http://t.co/xyIcrN7RiZ',,956,1783,5,274,3576,Thu Apr 24 21:08:58 +0000 2014,en
Wed Sep 17 22:48:25 +0000 2014,b'RT @CloudContact: England seems to be under the impression that #Scotland gives a shit about what they think. http://t.co/BSvY5XG1pb',,45,509,5,2420,8050,Sun Feb 03 05:14:53 +0000 2013,en
Wed Sep 17 22:48:25 +0000 2014,"b""RT @JackNECN: INDEPENDENCE DAY? Scots living in #VT are watching #Scotland 's big vote: http://t.co/IjMCUgG6sS #ScotlandDecides http://t.co\\u2026""",Boston,91597,318,1994,638,218322,Sat Nov 03 04:29:27 +0000 2007,en
Wed Sep 17 22:48:22 +0000 2014,b'RT @AnSionnachFionn: Result of #SkyNewsTonight online poll for #IndyRef in #Scotland + #VoteYes are favourite to win referendum http://t.co\\u2026',Éire,764,752,3,13268,19120,Mon Feb 20 17:58:19 +0000 2012,en
Wed Sep 17 22:48:20 +0000 2014,"b'A boss once said to me ""history is a dead subject"" to which I replied ""you couldn\'t be more wrong"" #Scotland #indyref absolutely proves this'","Leicester, UK",203,198,25,3366,15891,Thu May 22 16:14:06 +0000 2014,en-gb
Wed Sep 17 22:48:19 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'",,316,297,72,558,56130,Wed Mar 14 16:19:03 +0000 2012,fr
Wed Sep 17 22:48:18 +0000 2014,b'@CeltiCRab19671 @MarkFrance62 Not long before I am your King Scotland! #VoteBlair #BlairKingOfScotland #indyref #Scotland #ScotlandDecides',"London, New York, Bhagdad",384,1465,3,68,1833,Fri Nov 30 16:59:59 +0000 2012,en
Wed Sep 17 22:48:18 +0000 2014,b'@Independent_ie PEOPLE OF SCOTLAND v Westminster Politicians = VOTE YES\\n#Scotland #scottishindependence',"Dublin/Laois, Ireland.",1643,3196,57,14590,23514,Fri Jan 27 18:34:59 +0000 2012,en
Wed Sep 17 22:48:18 +0000 2014,b'RT @jjnorthbelfast: \\u201c@bhakthi: May your choices reflect your hopes not your fears Scots woman on the radio quoting Mandela makes me tear up\\u2026',Panama,747,1351,24,20799,47382,Sat Oct 29 13:05:38 +0000 2011,en
Wed Sep 17 22:48:17 +0000 2014,b'#Scotland decides tomorrow.\\nGood night and good luck.',,15861,174,313,9114,108472,Mon Jan 23 12:30:45 +0000 2012,fr
Wed Sep 17 22:48:14 +0000 2014,"b""RT @cfmcfc: Edinburgh Castle says 'No' as voters prepares to go to the polls. #Scotland  #indyref http://t.co/d55cumlocC""",London,472,305,11,474,1596,Mon May 21 23:13:28 +0000 2012,en
Wed Sep 17 22:48:11 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'",Seattle,202,350,1,2983,4232,Mon Apr 06 16:49:25 +0000 2009,en
Wed Sep 17 22:48:10 +0000 2014,"b""I wonder if #Scotland is romanticizing independence. I don't know anything about their economy, but separation does get idealized.""","Toronto, Ontario",156,665,5,1551,1746,Mon Nov 11 23:22:10 +0000 2013,en
Wed Sep 17 22:48:10 +0000 2014,b'RT @GoogleUK: Follow the #ScottishReferendum with Google \\u2192 http://t.co/IyoxvwjnIu  #IndyRef #Scotland http://t.co/TQlLM8cFy1',Planets of Tweets & Twots ,272,1772,2,12300,13190,Mon Mar 10 18:27:05 +0000 2014,en
Wed Sep 17 22:48:09 +0000 2014,b'@YesScotland \\nCanny Scots see thru the promises of the WallSt wolves in the UK sheeps clothing.\\n#YES we do!\\n#indyref #Scotland',,1369,1742,39,537,12103,Fri Mar 14 10:08:37 +0000 2014,en
Wed Sep 17 22:48:09 +0000 2014,b'RT @EuromaidanPress: MT @UkrProgress: Infographics: differences between the so-called referendum in #Crimea and referendum in #Scotland htt\\u2026',,129,90,26,35147,73876,Mon Mar 10 17:57:37 +0000 2014,en
Wed Sep 17 22:48:07 +0000 2014,"b""RT @ElizabethBangs: Why was the bloke saying he doesn't want border patrols laughed at? Why wouldn't there be borders, and therefore patrol\\u2026""",,897,1040,11,9027,6038,Wed Jun 03 14:53:42 +0000 2009,en
Wed Sep 17 22:48:00 +0000 2014,b'RT @TheWeeSessions: #yesscotland #indyref #scotland #voteyes #yesbecause @citizentommy http://t.co/oZhBJZTozw',Scottish Highlands,975,1005,50,1675,62388,Fri Mar 12 22:08:45 +0000 2010,en
Wed Sep 17 22:47:54 +0000 2014,b'VOTE #Scotland #FREEDOM http://t.co/pLU63ne8e5',🌍,189,363,12,3807,2807,Tue Mar 24 19:51:18 +0000 2009,en
Wed Sep 17 22:47:50 +0000 2014,b'RT @SkyNewsTonight: Vote in our #SkyNewsTonight poll- RT if you think the party leaders\\u2019 visit to #Scotland helped the #Yes campaign more h\\u2026',,1903,1712,59,129688,110173,Tue Feb 07 17:00:39 +0000 2012,en
Wed Sep 17 22:47:47 +0000 2014,"b""@theSNP All the best of luck for today's referendum for independence! #scotland #thesnp""","IJsselstein, Nederland",317,1946,15,4905,7994,Tue Apr 22 17:17:18 +0000 2014,nl
Wed Sep 17 22:47:45 +0000 2014,"b""#indyref And now...some music http://t.co/F6WCnNcZ4Z\\nFor the love you bring won't mean a thing, Unless you sing, sing, sing, sing #Scotland""",UK,372,47,64,29723,35657,Thu Mar 08 23:33:18 +0000 2012,en
Wed Sep 17 22:47:43 +0000 2014,"b""RT @OfficialAnasSCO: Here's one final chance to read my declaration for supporting a Yes vote. http://t.co/gFOYfVrODM #IndyRef #Scotland""",glasgow,705,824,11,25558,18326,Tue Jul 30 18:30:32 +0000 2013,en-gb
Wed Sep 17 22:47:43 +0000 2014,b'RT @PoconoHYanulus: How will the vote in #Scotland go tomorrow? Last night of #UnitedKingdom? #ScotlandDecides',"Stroudsburg, PA",215,135,7,766,942,Tue Jun 11 14:58:52 +0000 2013,en
Wed Sep 17 22:47:42 +0000 2014,b'Big day tomorrow #indyref #voteyes #independence #scotland',,42,110,0,143,75,Sun Aug 10 22:05:08 +0000 2014,en
Wed Sep 17 22:47:41 +0000 2014,b'\\u201c@bhakthi: May your choices reflect your hopes not your fears Scots woman on the radio quoting Mandela makes me tear up. #indyref #scotland\\u201d',North Belfast,5672,3388,68,53803,53504,Sat Jan 30 19:11:04 +0000 2010,en
Wed Sep 17 22:47:41 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'",London/Islamabad ,545,426,12,2626,37524,Fri Jan 22 04:42:43 +0000 2010,en
Wed Sep 17 22:47:38 +0000 2014,"b'Stena Line, stellar view. #stenaline #ferry #scotland #ireland #sunset @ Stenaline Belfast - Cairnryan http://t.co/cRxYCLFvt1'",Northern Ireland,242,242,6,1052,3659,Fri Jan 06 01:11:01 +0000 2012,en
Wed Sep 17 22:47:37 +0000 2014,b'RT @CloudContact: England seems to be under the impression that #Scotland gives a shit about what they think. http://t.co/BSvY5XG1pb',Opening Pence's Closet in Indy,6406,6458,240,70800,137010,Tue May 29 16:50:42 +0000 2012,en
Wed Sep 17 22:47:35 +0000 2014,"b""#BetterTogether, no-one like rejection, we get the message, c'mon #Scotland - you know you love us and our fish and chips really :-)""",London,2078,2293,91,380,19197,Tue Dec 09 12:10:27 +0000 2008,en
Wed Sep 17 22:47:35 +0000 2014,b'RT @Treasa5555: @HuffingtonPost Such significant forces combined against #scottishindependence What are they afraid a free #Scotland might \\u2026',Scotland,260,252,10,65,1620,Sat Jul 16 21:46:00 +0000 2011,en
Wed Sep 17 22:47:32 +0000 2014,"b'Vote #NO !\\n#Scotland  \\u092e\\u0948\\u0902 \\u0938\\u094d\\u0915\\u0949\\u091f\\u093f\\u0936 \\u0928\\u0939\\u0940\\u0902 \\u0939\\u0942\\u0901, \\u0915\\u093f\\u0928\\u094d\\u0924\\u0941 \\u0938\\u094d\\u0915\\u0949\\u091f\\u0932\\u0948\\u0923\\u094d\\u0921 \\u092e\\u0947\\u0902 \\u0930\\u0939 \\u091a\\u0941\\u0915\\u0940 \\u0939\\u0942\\u0901 \\u0914\\u0930 \\u0935\\u0939\\u093e\\u0901 \\u0915\\u0947 \\u091c\\u093e\\u0928\\u0947 \\u0915\\u093f\\u0924\\u0928\\u0947 \\u0928\\u0917\\u0930\\u094b\\u0902 \\u0914\\u0930... http://t.co/cRe4zBHQ0z'","Houston, TX",1414,258,37,959,5026,Mon Feb 18 06:53:06 +0000 2008,en
Wed Sep 17 22:47:29 +0000 2014,"b""RT @Sara__Firth: 'And I'll be in #Scotland afore ye;'.... Crowd in #Glasgow roars along to\\nBonnie Banks O' Loch Lomond #Indyref http://t.co\\u2026""",,4155,3360,154,2671,140903,Thu Feb 03 10:26:18 +0000 2011,en
Wed Sep 17 22:47:28 +0000 2014,b'George Square rally!!! #atmosphere #voteyes #indyref #Scotland #tomorrow #future #proud http://t.co/OTyJ6PrEhA',"Maryhill, Glasgow",66,170,0,1027,2012,Sun Feb 10 12:11:45 +0000 2013,en
Wed Sep 17 22:47:27 +0000 2014,b'RT @Stratfor: Stratfor Map: Military Bases in #Scotland http://t.co/AxOBuApKZU http://t.co/Vy8b4fQ9df',València Reservation Vila-real,1823,1430,108,81382,123815,Fri Feb 18 17:28:49 +0000 2011,ca
Wed Sep 17 22:47:27 +0000 2014,b'@Myspace @sleighbells PEOPLE OF SCOTLAND v Westminster Politicians = VOTE YES\\n#Scotland #scottishindependence',"Dublin/Laois, Ireland.",1643,3196,57,14590,23514,Fri Jan 27 18:34:59 +0000 2012,en
Wed Sep 17 22:47:24 +0000 2014,b'RT @katiecouric: What you need to know about the Scottish Independence Referendum Bill. http://t.co/RKJGA40Nxq #Scotland #indyref #NowIGetI\\u2026',"Nova Scotia, Canada",785,1883,26,9723,23451,Sun Oct 14 18:33:53 +0000 2012,en
Wed Sep 17 22:47:23 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'","القاهرة, مصر",434,399,1,7739,14015,Thu Oct 03 20:46:46 +0000 2013,en
Wed Sep 17 22:47:17 +0000 2014,b'Big day for #Scotland tomorrow. Hope they can see through the #zeitgeist',"South Jordan, Utah",172,29,5,1143,2581,Thu May 15 03:06:29 +0000 2008,en
Wed Sep 17 22:47:17 +0000 2014,"b""I'm excited for tomorrow. #Scotland\\n\\nTHIS IS HISTORY, PEOPLE.""",Amerika,115,549,2,2665,3483,Sun Dec 01 01:56:21 +0000 2013,fr
Wed Sep 17 22:47:17 +0000 2014,"b""Sleepless in the UK. Tomorrow, #Scotland's destiny unfolds.""","South East, England",210,321,14,1132,2787,Wed Sep 09 13:45:34 +0000 2009,en
Wed Sep 17 22:47:14 +0000 2014,"b""Lets be 100% clear.\\nYes vote in #Scotland won't improve the lives of the poorest people\\nFor that you need a party working for a #FairSociety""",Anywhere far away from Brexit ,1801,2262,28,795,39016,Sun Feb 20 21:20:58 +0000 2011,en
Wed Sep 17 22:47:14 +0000 2014,b'RT @GM_Ancestry: Just added #Dumbarton Prison Register 1828-1840 (HH21/31/1) to our free online index http://t.co/a0c34Whh4v #genealogy #an\\u2026',Annan,273,235,12,54,294,Fri Jul 18 21:57:46 +0000 2014,en-gb
Wed Sep 17 22:47:13 +0000 2014,"b""RT @jakimccarthy: Dear Scotland : I choose #hope over #fear  I'm voting #YES for #Scotland #VoteYes #indyref #YesScotland #YesAllWomen http\\u2026""",East Coast of Scotland.,536,225,26,990,20906,Tue Jan 27 11:28:56 +0000 2009,en
Wed Sep 17 22:47:10 +0000 2014,"b""Don't know the details of the debate but feels like a lot of effort and potential risk for little more than pride. #Scotland #bettertogether""",Warrington,300,976,4,1780,7073,Wed Feb 04 22:06:57 +0000 2009,en
Wed Sep 17 22:47:08 +0000 2014,"b""RT @OfficialAnasSCO: Here's one final chance to read my declaration for supporting a Yes vote. http://t.co/gFOYfVrODM #IndyRef #Scotland""",,1348,1912,134,14527,279148,Thu Apr 15 11:02:47 +0000 2010,en
Wed Sep 17 22:47:06 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'","Right Here, Right Now",2465,2028,169,164302,62782,Tue Jan 07 15:38:01 +0000 2014,en
Wed Sep 17 22:47:04 +0000 2014,b'John Snow squaring up to Gavin Hastings with a chant of Rugby! Rugby! Rugby! yes or no worth it for that alone #Scotland',Ireland,961,1853,31,44,1184,Wed Dec 23 18:14:24 +0000 2009,en
Wed Sep 17 22:47:04 +0000 2014,"b""If #Scotland #VoteYes the worse that can happen is their new government becomes like Westminster, (it won't) so why not take the risk!?""",,10,93,2,177,636,Mon Mar 24 15:33:01 +0000 2014,en-gb
Wed Sep 17 22:47:02 +0000 2014,b'@daragall PEOPLE OF SCOTLAND v Westminster Politicians = VOTE YES YES YES\\n#Scotland #scottishindependence',"Dublin/Laois, Ireland.",1643,3196,57,14590,23514,Fri Jan 27 18:34:59 +0000 2012,en
Wed Sep 17 22:47:02 +0000 2014,b'Tomorrow #Scotland can do via ballot box what we had to do via battle field. Democracy is cool. #independence #democracy #indyref',"Kansas City, MO",63,95,4,4,54,Sun Jun 08 03:08:32 +0000 2008,en
Wed Sep 17 22:47:00 +0000 2014,b'@HuffingtonPost Such significant forces combined against #scottishindependence What are they afraid a free #Scotland might do?',,465,1967,3,61173,11243,Sun Jan 22 11:23:03 +0000 2012,en
Wed Sep 17 22:46:57 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',,214,192,5,1029,1694,Sun Sep 02 03:58:39 +0000 2012,en
Wed Sep 17 22:46:56 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',San Sebastián (Spain),1484,3512,118,7269,83028,Tue Feb 02 09:04:52 +0000 2010,es
Wed Sep 17 22:46:54 +0000 2014,b'I am jealous of the opportunity #scotland has tomorrow...how great would it be if Massachusetts o \\u2026 https://t.co/0TuiEm8Obs',,766,1099,111,4595,19560,Thu Mar 31 22:01:10 +0000 2011,en
Wed Sep 17 22:46:51 +0000 2014,b'#indyref http://t.co/VhF4JCnaoK #Scotland #GreatBritain #uk #England #wales',"54.58123,-0.983193",1607,1288,62,7124,13562,Fri May 07 15:23:35 +0000 2010,en
Wed Sep 17 22:46:50 +0000 2014,"b""Why remain part of a failed state? Follow #Scotland 's example #YesScotland #YesKurdistan #TwitterKurds http://t.co/0wYJeJSvQp""",Planet Earth,115,339,5,2247,2170,Thu Dec 05 02:05:49 +0000 2013,en
Wed Sep 17 22:46:50 +0000 2014,b'#yesscotland #indyref #scotland #voteyes #yesbecause http://t.co/DdPBJafrVQ',,956,1783,5,274,3576,Thu Apr 24 21:08:58 +0000 2014,en
Wed Sep 17 22:46:48 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'",wherever you want,257,321,0,3281,5687,Sun Aug 05 00:30:32 +0000 2012,de
Wed Sep 17 22:46:44 +0000 2014,"b'@timothy_stanley @wretchedbagpuss A good alternative Tim, a VERY good alternative. No more Maggies, go for it #Scotland!'",,37654,2387,890,146764,630928,Mon May 30 21:47:29 +0000 2011,en
Wed Sep 17 22:46:42 +0000 2014,b'COME ON #SCOTLAND FREE YO ASSES AND OURS WILL FOLLOW #IndependentNorthernEngland !!!!!!!!!!!! COME ON #YesScotland',Greater Manchester,456,338,20,1072,6511,Tue Dec 18 17:51:50 +0000 2007,en
Wed Sep 17 22:46:42 +0000 2014,b'RT @eliresha: \\u201c@denterd:Les nouveaux \\xc9tats en #Europe depuis 1990:http://t.co/GUZC5dfiQA \\nLes prochains:#Scotland #VoteYes &amp; #Catalogne #9N\\u2026',Tocat per la tramontana!!,405,668,11,53574,74257,Thu Feb 10 13:56:14 +0000 2011,es
Wed Sep 17 22:46:40 +0000 2014,"b""INDEPENDENCE DAY? Scots living in #VT are watching #Scotland 's big vote: http://t.co/IjMCUgG6sS #ScotlandDecides http://t.co/1hLLzcvB4p""",Vermont,7195,1830,240,8698,14572,Tue Jul 14 15:38:24 +0000 2009,en
Wed Sep 17 22:46:38 +0000 2014,"b'@missyasin \\nIs #Scotland next and if so, we will need a new map!'",New England,355,122,40,54029,26683,Thu Jan 23 22:41:17 +0000 2014,en
Wed Sep 17 22:46:37 +0000 2014,b'RT @katiecouric: What you need to know about the Scottish Independence Referendum Bill. http://t.co/RKJGA40Nxq #Scotland #indyref #NowIGetI\\u2026',"Phoenix, AZ",1264,4980,23,1334,8799,Tue Jul 17 21:25:50 +0000 2012,en
Wed Sep 17 22:46:36 +0000 2014,"b'RT @HistoryNeedsYou: Skye, pretty as a painting, in glorious #Scotland http://t.co/xkBf4tfbrK'","Stratford-upon-Avon, England",3618,2082,98,2560,18680,Sat May 22 13:58:41 +0000 2010,en
Wed Sep 17 22:46:36 +0000 2014,b'Big day for #Scotland tomorrow #freedom #VoteYes',Ireland,132,493,1,6800,1494,Fri Aug 28 19:11:56 +0000 2009,en
Wed Sep 17 22:46:36 +0000 2014,"b'Dear #UKGovernment, please could you extract your head out of #Scotland butt for 5 minutes, &amp; possibly deal with inept #CEOP, pretty please?'","Yaxley, Huntingdonshire",431,252,74,4,39111,Thu Mar 19 20:38:27 +0000 2009,en
Wed Sep 17 22:46:33 +0000 2014,b'\\u201c@Passim_ES: Tercer portad\\xf3n @Independent\\n#Scotland #UK http://t.co/BImmqfhwv1\\u201d',ceuta,609,2118,8,2503,11000,Thu Sep 23 20:43:25 +0000 2010,es
Wed Sep 17 22:46:33 +0000 2014,"b""RT @GeorgeGFriends: Plz all the NO voters.  100% of you vote tomorrow &amp; #VoteNo biggest vote ever for the people of #Scotland don't waste i\\u2026""","Edinburgh, Scotland",81,120,1,308,1392,Sun Aug 15 14:40:56 +0000 2010,en
Wed Sep 17 22:46:29 +0000 2014,"b'Going to bed, thinking about my #scottish friends and brethren. #scotland #scotlanddecides\\u2026 http://t.co/yvvUL3agVE'","Rome, Italy",2257,1766,170,1481,5531,Wed Sep 19 19:41:12 +0000 2012,en
Wed Sep 17 22:46:26 +0000 2014,"b'\\u201c@Passim_ES: Segundo portad\\xf3n, este del Times\\n#DDay #Scotland #UK http://t.co/zuaNZHp4zx\\u201d'",ceuta,609,2118,8,2503,11000,Thu Sep 23 20:43:25 +0000 2010,es
Wed Sep 17 22:46:25 +0000 2014,"b""RT @ScottieMcClue: #indyref This Is The Only Reason Behind The No. Tomorrow #VoteYesScotland Let's Do This Let #Scotland Flourish http://t.\\u2026""","Dunfermline, Scotland",3354,3408,88,30838,99788,Thu Jan 27 22:13:13 +0000 2011,en
Wed Sep 17 22:46:24 +0000 2014,"b""Here's one final chance to read my declaration for supporting a Yes vote. http://t.co/gFOYfVrODM #IndyRef #Scotland""",Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿,2250,4271,58,21573,49776,Wed Mar 14 22:14:38 +0000 2012,en
Wed Sep 17 22:46:22 +0000 2014,"b""RT @UsaamaK: #Scotland, please don't let the sun set on our 307 year history together. #letsstaytogether #bettertogether #indyref http://t.\\u2026""",Scotland,1759,647,73,212462,128035,Fri Oct 12 09:06:31 +0000 2012,en
Wed Sep 17 22:46:21 +0000 2014,b'#Scotland is splitting from the #UK?? Get the fuck out lol Its a historical repeat of #Braveheart! #goddamnscotts',The Embrace,243,662,1,1065,3231,Thu Sep 22 03:34:13 +0000 2011,en
Wed Sep 17 22:46:19 +0000 2014,b'\\u201c@Passim_ES: Portad\\xf3n del Daily Mirror ante una jornada hist\\xf3rica #Scotland #UK http://t.co/6v9A7MQwg5\\u201d',ceuta,609,2118,8,2503,11000,Thu Sep 23 20:43:25 +0000 2010,es
Wed Sep 17 22:46:19 +0000 2014,b'@davidschneider @ElaineCrowley @HuffPostUKCom PEOPLE OF SCOTLAND v Westminster Politicians = YES YES YES\\n#Scotland #scottishindependence',"Dublin/Laois, Ireland.",1643,3196,57,14590,23514,Fri Jan 27 18:34:59 +0000 2012,en
Wed Sep 17 22:46:18 +0000 2014,"b'Hey #Scotland !! -\\nFeel the Fear, and Do it Anyway'","Twyford, Berks, UK",113,127,3,184,525,Fri Jun 26 10:40:05 +0000 2009,en
Wed Sep 17 22:46:17 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',"Russia, Moscow",317,1398,22,95,5079,Wed Nov 17 02:06:36 +0000 2010,ru
Wed Sep 17 22:46:14 +0000 2014,b'So who is stocking up on Union Jack merchandise on Ebay? Could be  collector items tomorrow. #Scotland',Minneapolis,4553,3807,873,27443,226377,Tue Sep 02 21:23:04 +0000 2008,en
Wed Sep 17 22:46:14 +0000 2014,b'RT @TheWeeSessions: #voteyes #indyref #scotland #yesbecause @citizentommy http://t.co/RYhteA3QMw',uno,695,456,2,4709,7396,Wed Nov 16 18:51:45 +0000 2011,en
Wed Sep 17 22:46:13 +0000 2014,b'RT @scobycal: Guess we will all find out shortly if the Scots do have balls under them kilts #indyref #Scotland',Lorrha And Laois,609,1888,12,20048,3486,Fri May 16 11:19:36 +0000 2014,en
Wed Sep 17 22:46:11 +0000 2014,"b""RT @SimonReadBooks: I hope #Scotland votes No. RT @nprnews Here's What Tomorrow's U.K. Papers Are Saying About Scotland's Vote http://t.co/\\u2026""",,34,23,0,9,180,Wed May 11 09:06:36 +0000 2011,en
Wed Sep 17 22:46:10 +0000 2014,"b""RT @jameskeatings: Yes \\u2705 it's has to be #Scotland \\U0001f62c""",,1149,1155,1,10548,5787,Thu May 23 16:25:01 +0000 2013,en
Wed Sep 17 22:46:07 +0000 2014,b'What you need to know about the Scottish Independence Referendum Bill. http://t.co/RKJGA40Nxq #Scotland #indyref #NowIGetIt @YahooNews',"New York, NY",1740598,3479,12537,7567,37787,Fri Jan 09 19:41:19 +0000 2009,en
Wed Sep 17 22:46:05 +0000 2014,b'RT @RT_com: Day before #Scotland goes to the polls in #Indyref  http://t.co/oFpEd9BCLM http://t.co/Waly5Himgz',,40,333,0,182,6287,Wed May 28 20:43:13 +0000 2014,en
Wed Sep 17 22:46:02 +0000 2014,"b""RT @UsaamaK: #Scotland, please don't let the sun set on our 307 year history together. #letsstaytogether #bettertogether #indyref http://t.\\u2026""",UK,2113,1946,22,40122,31751,Tue Jan 27 14:19:57 +0000 2009,en
Wed Sep 17 22:45:59 +0000 2014,"b""Tomorrow's vote in #Scotland is making me miss InTrade. Somehow this isn't quite the same https://t.co/qChzGSfi72 @ChrisGaldieri""","Washington, DC",1198,2004,45,12074,9489,Tue Apr 14 13:05:55 +0000 2009,en
